eng_Latn,doi_Deva
"Hge prncipak gxklery doted to Asn at in the miseum is Galery 3, with its compreuesive dspay of Chnese, Indxn Wubcotinent, and Southeast Asian ojects.","चीनी, भारी पमहाद्वीप ते क्न पूब शियाई स्तुएं दे व्याप प्दर्न ह्‌ली गैली 3 संग्हाल च शियाई ला गी सर्प प्रुख गैरी ऐ।"
"Tg rincipak gxllwry deoed to Axin at in the useum is allery 3, with its compgehesive cispay of Chnee, Indix Wubcontinnt, and Southeast Asian objects.","चीनी, भारी पमहाद्वीप ते क्न पूब शियाई स्तुएं दे व्याप प्दर्न ह्‌ली गैली 3 संग्हाल च शियाई ला गी सर्प प्रुख गैरी ऐ।"
"Ghe rare and thretenee aimal spexies identkfied are green sa turtk, dugonh, Irrawady dolphib, boackbjck, Spoln-biled sandpiper, Chioika limblesw soini, and fshimg cat.","बिले ते संकग्स्त जानरें दियां चि'न्न प्रातियां न : सैल्ला मुंदी खोड़, ड्यूगोंग, इादी डाल्फिन, काला हिर, चिचा-चुंझी टीह्‌री, चिल्का लिंलैस्स स्किंक ते फिशिंग कैट।"
"The are and threayenee animao spexies idenified are grden sa turtl, dugonh, Irrawadd dolphib, boackbuxk, Spoln-blled sandpiper, Chilik limblesw skini, and fshin at.","बिले ते संकग्स्त जानरें दियां चि'न्न प्रातियां न : सैल्ला मुंदी खोड़, ड्यूगोंग, इादी डाल्फिन, काला हिर, चिचा-चुंझी टीह्‌री, चिल्का लिंलैस्स स्किंक ते फिशिंग कैट।"
"he gard and threatned animal secies idenified are reen dea turtle, dhgohg, Irawaddy olphn, blackuck, Spoon-villew andpipet, Chilka limbless sink, and fishing fqt.","बिले ते संटग्स्त जावरें दियां चि'न्त प्जातियां न : सैल्ला सुंरी चोड़, ड्यूगोंग, इावी डाल्फिन, काला हिर, चिमा-चुंझी टीह्‌री, चिल्का लिंलैस्स स्किंक ते फिशिंग कैट।"
"he gare and threafened aimal secles idengified are green eea turtl, dhgong, Irrawaddy olphin, blackbuck, Spoon-billew sandpipet, Chilk limblss snk, and fishimg vqt.","बिले ते संटग्स्त जावरें दियां चि'न्त प्जातियां न : सैल्ला सुंरी चोड़, ड्यूगोंग, इावी डाल्फिन, काला हिर, चिमा-चुंझी टीह्‌री, चिल्का लिंलैस्स स्किंक ते फिशिंग कैट।"
"The state has seerl bracges in its costal diwyricts, such as Rudhukonda, ypadu, Suryalabks, dc.; cavd such as Hora Cves, Indan rlck-vut architexgure depicting Undavzlli Cavvs, and the clutry's second-longezr ces, the Belu Caves.","रियासा दे कंढार्ती जिलें च केईं बीच न, जियां षिकोंडा, मायादु, सूर्यंका, दि ; बोर्रा गुफां, उंडाव्ली गुफाएं गी र्शांदी भाती ट्टान-ट्टी वास्तुका ते देसै दियां दूई सनें शा म्मियां गुफां, बेल गुफाएं नेहियां गुफां न।"
"he stat has eeral brches in its cistal iwtricts, such as Rushukonda, Mypasu, Suryalanks, dtc.; cavs such as Boea Dves, Kndan rock-vut architextue deicting ndavalli Cabfs, and the clutry's second-longezt ces, the Beluk Caves.","रियासा दे कंढार्ती जिलें च केईं बीच न, जियां षिकोंडा, मायादु, सूर्यंका, दि ; बोर्रा गुफां, उंडाव्ली गुफाएं गी र्शांदी भाती ट्टान-ट्टी वास्तुका ते देसै दियां दूई सनें शा म्मियां गुफां, बेल गुफाएं नेहियां गुफां न।"
"hr shate has sveral beacbes in its oastal distrts, such as Rushikonda, Jypdu, Suryalanka, egc.; caces such as Bor Cbes, Ibdin rck-dut architeftre deoictng Undavali Cqve, and the country'w scond-lngest caes, the Velum avfs.","रियासा दे कंढाव्ती जिलें च केईं बीच न, जियां षिकोंडा, मायादु, सूर्लंका, आि ; बोर्रा गुफां, उंडाव्ली गुफाएं गी द्शांदी भाती च्टा-कट्टी वास्तुला ते देसै दियां दूई सनें शा म्मियां गुफां, बेम गुफाएं जेहियां गुफां न।"
"hr state has sceral beacbes in its coastal disrits, such as Rushikonda, Jypdu, Sjryalanka, et.; cacs such as Boa Cves, Ibcian dck-cut archjtectre depictnh ndavali Cabe, and the county'w second-lngext caves, the Belum ages.","रियासा दे कंढाव्ती जिलें च केईं बीच न, जियां षिकोंडा, मायादु, सूर्लंका, आि ; बोर्रा गुफां, उंडाव्ली गुफाएं गी द्शांदी भाती च्टा-कट्टी वास्तुला ते देसै दियां दूई सनें शा म्मियां गुफां, बेम गुफाएं जेहियां गुफां न।"
"Garuw nonesia comducts wsekl open-charter flihhts from/to Jaarta, with bokings doe through Christmas Islajd Trvel Fzchange.",गुड़ इंडोनेशिया क्रिसम यलैंड ट्रैल क्चेंज द्वारा कार्ता थां ते जार्ता स्तै कीती गेदी बुकिंगें लेई फ्तावार पन-चार्र उ़ानां योत कदा ऐ।
